DEPTH,RHOB,DT,GR,FACIES
540.75,1706.9838,540.8109,43.0499,3
540.9,1711.4105,536.3541,45.2485,3
541.05,1721.4563,534.0223,46.6117,3
541.2,1734.182,532.6584,50.0918,3
541.35,1759.5305,531.9052,55.4724,3
541.5,1797.4017,530.7919,58.2744,3
541.65,1844.6085,528.5588,62.6923,3
541.8,1873.7543,527.3633,63.4117,3
541.95,1865.7292,526.2022,64.5895,3
542.1,1844.0286,527.6735,64.9005,3
542.25,1818.8081,532.8929,65.1112,3
542.4,1834.7125,539.3391,65.5792,3
542.55,1884.9689,540.8195,65.8786,3
542.7,1915.5266,537.9691,65.8786,3
542.85,1914.0461,531.76,65.7411,3
543.0,1904.0258,522.0674,62.8203,3
543.15,1881.3596,518.9719,59.3082,3
543.3,1863.678,525.1766,55.201,3
543.45,1809.3999,539.1125,53.586,3
543.6,1767.2733,545.6382,52.2956,3
543.75,1687.0164,542.299,49.7972,3
543.9,1689.2567,534.7646,48.3185,3
544.05,1769.2367,525.0851,47.1238,3
544.2,1897.7505,521.8398,46.349,3
544.35,1950.1143,519.4737,46.2888,3
544.5,1968.0576,518.0292,46.2888,3
544.65,1984.5618,525.4709,49.1604,3
544.8,1974.3237,537.0573,56.4415,3
544.95,1984.2185,548.7537,65.9561,3
545.1,2044.5334,567.8348,67.5387,3
545.25,2055.3286,566.8513,67.5387,3
545.4,2047.6221,555.2444,66.1885,3
545.55,2038.2754,541.1078,62.0631,3
545.7,2011.1628,531.0873,57.8931,3
545.85,1997.9219,534.1998,55.7628,3
546.0,1948.7059,544.7166,53.562,3
546.15,1872.9183,550.6827,51.018,3
546.3,1855.9817,548.2034,47.8811,3
546.45,1890.2886,542.1943,44.8833,3
546.6,1934.7727,531.8121,41.4343,3
546.75,1935.2428,516.0869,34.0049,3
546.9,1896.488,509.9723,30.6385,3
547.05,1827.863,513.8607,30.6385,3
547.2,1779.1509,519.6772,32.3194,3
547.35,1740.3098,530.717,39.0035,3
547.5,1724.7687,544.0891,46.2941,3
547.65,1747.8846,545.0869,52.3425,3
547.8,1828.7393,533.8246,57.0732,3
547.95,1936.8506,520.8217,58.7551,3
548.1,1993.1176,506.8183,58.7551,3
548.25,2000.8184,496.9668,58.214,3
548.4,1988.119,497.2486,57.6434,3
548.55,1949.624,507.5767,57.6434,3
548.7,1898.25,524.5233,58.7453,3
548.85,1876.7493,541.2097,60.2823,3
549.0,1902.422,547.7555,60.4659,3
549.15,1955.0929,539.6057,60.4659,3
549.3,2012.5509,525.9037,60.1914,3
549.45,2072.1038,506.6518,59.5754,3
549.6,2122.6548,495.9673,59.2881,3
549.75,2113.7673,501.9692,59.267,3
549.9,2090.7214,517.5947,59.2771,3
550.05,2066.0471,535.9671,59.0925,3
550.2,2050.8438,551.6367,59.0054,3
550.35,2041.5547,556.722,60.1021,3
550.5,2047.2344,543.3686,60.2175,3
550.65,2056.0476,527.2798,61.2699,3
550.8,2077.5942,508.5991,65.2419,3
550.95,2094.3225,503.4454,67.2469,3
551.1,2101.4851,510.2529,68.2777,3
551.25,2100.2034,512.1694,71.0563,3
551.4,2115.157,515.9915,71.0563,3
551.55,2125.3618,525.9164,70.8493,3
551.7,2140.1323,531.0176,69.505,3
551.85,2147.4365,529.7335,69.505,3
552.0,2164.2327,528.1129,69.7549,3
552.15,2170.6572,519.4837,72.5158,3
552.3,2165.9512,512.2427,74.1217,3
552.45,2137.0732,515.5532,74.1261,3
552.6,2141.2241,517.9475,74.2312,3
552.75,2142.1138,521.1456,74.2312,3
552.9,2144.2002,519.4823,74.2312,3
553.05,2155.2275,512.2355,77.031,3
553.2,2150.9192,507.3442,78.4515,3
553.35,2135.3418,507.8511,78.4896,3
553.5,2114.6216,511.0013,80.0716,3
553.65,2096.8181,512.8579,80.16,3
553.8,2082.6218,515.4411,80.16,3
553.95,2078.4504,512.7922,80.16,3
554.1,2059.4443,500.2435,80.16,3
554.25,2063.4885,499.7514,78.3616,3
554.4,2068.0559,503.6032,78.0855,3
554.55,2080.5374,511.3797,78.0855,3
554.7,2103.8906,522.5933,78.26,3
554.85,2121.4238,525.9822,78.3,3
555.0,2115.1592,526.3757,78.3,3
555.15,2113.9038,527.7363,75.9984,3
555.3,2107.293,532.9735,74.2579,3
555.45,2086.8113,538.1593,71.1614,3
555.6,2060.4692,540.0221,66.9648,3
555.75,2055.2036,539.9185,64.2451,3
555.9,2040.6798,536.5298,63.6325,3
556.05,2025.6501,532.1286,63.6325,3
556.2,2035.5265,528.9669,63.6325,3
556.35,2065.9663,527.0112,63.6325,3
556.5,2115.2905,526.0759,63.3353,3
556.65,2135.5046,523.6533,62.8628,3
556.8,2129.8513,518.8525,62.5394,3
556.95,2118.5142,517.1823,60.9362,3
557.1,2101.4636,517.5887,58.4818,3
557.25,2085.4207,527.755,57.4384,3
557.4,2066.9189,540.5661,57.4384,3
557.55,2035.9818,542.7449,57.8528,3
557.7,2002.7349,538.5045,60.8195,3
557.85,2010.223,528.0181,65.8489,3
558.0,2055.9675,512.1783,68.4372,3
558.15,2088.1047,499.8944,68.4372,3
558.3,2103.385,493.2505,66.5514,3
558.45,2118.5605,493.9588,62.7227,3
558.6,2123.2354,502.2801,60.0339,3
558.75,2110.2693,509.9099,57.6727,3
558.9,2098.2625,516.8215,53.1428,3
559.05,2066.1726,522.2134,47.6445,3
559.2,2015.3667,518.0273,45.6684,3
559.35,1975.295,515.7082,45.6168,3
559.5,1925.7228,517.8344,45.6168,3
559.65,1949.7198,517.2207,46.5157,3
559.8,2008.5356,515.0124,49.0248,3
559.95,2002.6738,508.0296,49.7512,3
560.1,1984.9958,494.8567,49.8235,3
560.25,1976.8796,493.6408,50.1709,3
560.4,1946.7881,497.2517,50.8366,3
560.55,1867.907,505.5183,52.7676,3
560.7,1882.3469,517.5624,57.3584,3
560.85,1939.8719,516.33,60.908,3
561.0,1987.7468,512.3387,62.3056,3
561.15,2010.8981,505.3396,68.2345,3
561.3,2074.6765,494.8706,69.9176,3
561.45,2095.446,501.3823,71.4237,3
561.6,2101.8923,524.3492,71.2875,3
561.75,2103.7397,538.3187,69.7083,3
561.9,2098.3958,546.8873,69.473,3
562.05,2092.6086,559.3565,69.3615,3
562.2,2104.468,546.1841,69.239,3
562.35,2116.803,536.0107,69.3658,3
562.5,2123.8,521.1532,69.4783,3
562.65,2122.6162,517.3525,68.2081,3
562.8,2109.4536,516.1852,68.1908,3
562.95,2087.9253,515.1686,67.879,3
563.1,2078.3137,517.7326,62.5845,3
563.25,2009.7872,518.2378,60.4693,3
563.4,2005.895,518.6986,55.7823,3
563.55,1970.4465,520.3807,55.3163,3
563.7,1981.192,520.306,55.3163,3
563.85,1987.4969,517.5151,55.7214,3
564.0,1997.4404,514.9379,55.7909,3
564.15,2008.7896,512.3578,55.7909,3
564.3,2024.6763,508.7962,51.9969,3
564.45,1986.3334,508.4004,51.0881,3
564.6,1979.0576,516.9037,51.0881,3
564.75,2028.6057,527.9915,52.8689,3
564.9,2054.5754,539.8366,55.5518,3
565.05,2039.5884,547.3654,56.6038,3
565.2,2008.1992,540.8092,56.9471,3
565.35,1967.8792,525.2885,57.7242,3
565.5,1969.0221,512.8518,58.5435,3
565.65,1991.2365,514.0494,59.2395,3
565.8,2032.99,517.5686,59.4663,3
565.95,2075.9976,521.5784,59.4663,3
566.1,2124.7632,517.4154,59.4663,3
566.25,2134.5334,507.2025,60.252,3
566.4,2094.8206,511.6121,63.0943,3
566.55,2073.1235,521.2858,64.8065,3
566.7,2080.2976,526.2202,64.8663,3
566.85,2092.687,528.4272,64.7927,3
567.0,2099.5283,521.3912,64.0255,3
567.15,2094.3196,510.5325,62.5182,3
567.3,2089.2817,506.6869,61.6826,3
567.45,2088.1541,508.1813,61.6826,3
567.6,2101.75,509.323,61.6826,3
567.75,2118.2683,510.3148,61.6826,3
567.9,2101.0459,512.9979,59.4124,3
568.05,2082.4695,514.7313,56.363,3
568.2,2083.0247,515.2559,56.363,3
568.35,2078.2678,513.8738,56.8028,3
568.5,2067.7583,512.207,57.6161,3
568.65,2039.92,509.0873,57.7503,3
568.8,1990.744,505.9529,57.7503,3
568.95,1982.1886,506.5375,57.1154,3
569.1,1981.1323,507.8528,55.7003,3
569.25,1946.7683,510.2197,55.3416,3
569.4,1980.9639,511.9811,54.7621,3
569.55,2030.037,509.2798,55.3793,3
569.7,1994.5503,512.7852,55.6421,3
569.85,1974.4174,523.0272,56.2847,3
570.0,1997.6431,522.5881,58.774,3
570.15,2005.7833,526.8535,59.7161,3
570.3,1997.6338,524.324,61.8146,3
570.45,2002.0121,516.7741,62.6038,3
570.6,2006.4581,513.5844,63.4566,3
570.75,1997.4711,519.3736,66.8192,3
570.9,2040.9536,525.9556,70.7478,3
571.05,2065.6335,527.7732,70.7478,3
571.2,2093.6799,529.2294,70.6845,3
571.35,2110.6333,525.6755,69.7464,3
571.5,2079.7114,510.9659,67.3371,3
571.65,2084.7141,512.1401,67.3371,3
571.8,2081.6399,516.6375,67.3539,3
571.95,2087.3999,518.809,69.7602,3
572.1,2062.8608,519.4335,70.0254,3
572.25,2056.3718,520.1777,70.0271,3
572.4,2040.7419,521.4727,70.0271,3
572.55,2048.0522,523.0416,69.7744,3
572.7,2055.9172,521.6374,69.7586,3
572.85,2072.0269,520.6795,69.7585,3
573.0,2098.0676,517.662,70.7412,3
573.15,2094.312,520.8273,72.9106,3
573.3,2070.7722,524.6165,73.7416,3
573.45,2052.2239,531.139,73.9665,3
573.6,2070.5903,535.3014,74.3103,3
573.75,2074.1492,538.1709,75.8887,3
573.9,2076.4795,538.3394,77.4892,3
574.05,2089.532,537.1675,77.8029,3
574.2,2091.4431,535.4855,77.8029,3
574.35,2096.1235,532.1427,77.7702,3
574.5,2092.1528,531.3285,77.4157,3
574.65,2092.2605,531.6963,73.4946,3
574.8,2097.7666,531.2769,71.4013,3
574.95,2105.6084,530.77,70.7011,3
575.1,2107.1555,530.8588,69.7288,3
575.25,2084.4414,531.6331,66.7297,3
575.4,2054.7173,532.8651,64.9727,3
575.55,2049.3647,534.8563,64.767,3
575.7,2071.6189,535.7466,65.1137,3
575.85,2082.0632,532.9778,66.3265,3
576.0,2073.2024,528.6421,68.0209,3
576.15,2059.689,525.2565,68.778,3
576.3,2061.1646,522.2539,68.778,3
576.45,2072.6072,522.5975,66.6574,3
576.6,2081.2588,527.541,63.7802,3
576.75,2079.7246,530.9733,62.8568,3
576.9,2079.3806,531.45,62.637,3
577.05,2089.4434,528.5648,62.3989,3
577.2,2095.8748,525.0699,61.454,3
577.35,2105.5498,526.0789,59.0014,3
577.5,2115.2209,526.2641,56.6875,3
577.65,2109.6011,523.9343,55.6413,3
577.8,2097.4863,522.2186,55.4301,3
577.95,2089.1133,521.7235,55.5591,3
578.1,2083.822,523.4979,56.5735,3
578.25,2075.7666,525.3659,58.8328,3
578.4,2073.9873,524.4722,60.457,3
578.55,2066.0771,522.0605,60.457,3
578.7,2050.5691,517.4237,60.5361,3
578.85,2035.0587,512.4415,60.7327,3
579.0,2015.0077,511.2166,60.8142,3
579.15,2006.6368,511.1979,61.5059,3
579.3,2033.6536,512.826,63.0521,3
579.45,2063.0764,513.6528,63.4469,3
579.6,2061.6943,512.9974,63.4469,3
579.75,2066.5811,513.2109,63.4469,3
579.9,2062.6487,514.6796,63.4469,3
580.05,2064.3391,519.931,63.4415,3
580.2,2060.1455,529.2081,63.4102,3
580.35,2060.1743,536.8561,63.1308,3
580.5,2078.6892,536.466,60.6871,3
580.65,2071.2649,532.87,58.1385,3
580.8,2076.8821,516.9189,58.0621,3
580.95,2082.1948,511.3886,57.62,3
581.1,2110.2659,518.0344,57.62,3
581.25,2100.4004,525.0218,57.62,3
581.4,2078.3999,528.9114,57.62,3
581.55,2082.5,528.706,58.0467,3
581.7,2070.459,524.6318,58.0467,3
581.85,2082.5764,519.5057,58.558,3
582.0,2098.0669,513.4765,58.5756,3
582.15,2107.6663,511.5498,58.2431,3
582.3,2103.2383,510.3503,58.2193,3
582.45,2087.6565,510.701,58.5424,3
582.6,2086.6321,512.7239,58.8443,3
582.75,2089.3203,515.5092,58.8786,3
582.9,2094.4797,514.2874,58.8786,3
583.05,2101.9368,512.6005,58.2242,3
583.2,2095.5913,511.6761,58.0753,3
583.35,2092.467,510.8596,57.4574,3
583.5,2119.5603,511.9256,57.3106,3
583.65,2125.772,513.5036,57.3106,3
583.8,2114.0945,513.5224,57.9749,3
583.95,2111.6204,510.8415,58.1842,3
584.1,2116.2869,510.6817,58.1842,3
584.25,2125.5339,513.2444,57.3432,3
584.4,2114.2498,515.4706,56.0535,3
584.55,2109.3284,517.5963,55.6322,3
584.7,2105.8643,519.5184,55.3307,3
584.85,2092.8679,518.6968,55.1802,3
585.0,2097.1594,515.2933,55.3454,3
585.15,2106.9653,516.7051,56.4387,3
585.3,2101.5388,516.8865,57.0671,3
585.45,2097.9434,516.1172,58.4501,3
585.6,2103.8606,515.5051,61.9482,3
585.75,2108.1643,512.3154,65.2975,3
585.9,2108.8599,509.9289,66.4421,3
586.05,2100.1543,509.3235,66.4421,3
586.2,2098.5366,508.8317,66.4421,3
586.35,2106.9453,508.566,66.4421,3
586.5,2110.52,508.5943,66.8358,3
586.65,2110.9204,508.3675,67.2738,3
586.8,2104.9221,507.7157,67.2738,3
586.95,2094.3184,506.4056,66.6837,3
587.1,2084.9302,505.0955,65.5341,3
587.25,2083.0403,505.8235,65.0128,3
587.4,2084.6711,508.8969,64.834,3
587.55,2078.4326,513.8054,64.3796,3
587.7,2074.4629,518.1759,63.5182,3
587.85,2080.8657,522.454,61.8509,3
588.0,2089.3137,525.97,59.4695,3
588.15,2089.0081,528.4271,55.663,3
588.3,2094.7568,529.6959,52.377,3
588.45,2083.8359,530.3269,50.4394,3
588.6,2065.4875,530.8011,48.8323,3
588.75,2035.0181,531.9813,47.3008,3
588.9,2019.1516,530.9723,46.6067,3
589.05,1971.8025,530.8024,46.4735,3
589.2,1890.7648,531.6746,46.0654,3
589.35,1913.7028,529.3108,46.6353,3
589.5,1929.9879,517.3557,46.8322,3
589.65,1931.1731,509.1153,47.6888,3
589.8,1988.2731,509.3007,51.9032,3
589.95,2039.0764,512.3328,56.6639,3
590.1,2103.5967,533.6985,60.711,3
590.25,2150.4839,540.9329,62.4564,3
590.4,2159.5686,549.2729,62.8784,3
590.55,2144.8201,559.4418,64.6171,3
590.7,2144.8647,564.0812,65.5953,3
590.85,2129.114,561.4343,64.5625,3
591.0,2131.0999,552.3786,62.7829,3
591.15,2119.8735,542.1271,61.2025,3
591.3,2102.1787,527.9176,54.954,3
591.45,2089.3145,511.5592,51.6307,3
591.6,2076.7769,500.3117,47.1053,3
591.75,1990.1913,504.5314,46.49,3
591.9,1991.7114,509.8492,46.1731,3
592.05,2036.8131,512.2008,45.0038,3
592.2,2039.2828,517.549,44.8675,3
592.35,2064.7356,517.0917,44.4706,3
592.5,2067.7686,513.442,42.1639,3
592.65,2056.3518,514.5721,41.7581,3
592.8,1979.3239,521.3392,41.7581,3
592.95,1978.4434,527.8756,42.4862,3
593.1,1982.264,539.4733,43.5307,3
593.25,1984.9604,547.6751,43.8242,3
593.4,1993.636,544.3827,43.8423,3
593.55,2034.4166,541.2474,43.7852,3
593.7,2009.8312,539.6692,43.7645,3
593.85,1962.8171,542.0012,43.6394,3
594.0,1954.79,546.2443,43.5875,3
594.15,1956.1227,561.0244,43.7854,3
594.3,1978.1415,566.2418,43.8814,3
594.45,1994.0052,565.8104,43.9638,3
594.6,1995.4476,564.5203,44.2345,3
594.75,1982.924,563.9657,45.4213,3
594.9,1954.2063,565.9342,46.2629,3
595.05,1888.7889,570.6822,47.9839,3
595.2,1858.1364,574.8576,49.8995,3
595.35,1888.6147,572.6761,50.4893,3
595.5,1925.4264,570.4328,50.5111,3
595.65,1937.0708,565.3383,50.5111,3
595.8,1930.3015,558.6116,50.2027,3
595.95,1937.4901,559.1561,48.9148,3
596.1,1958.6062,563.742,47.4255,3
596.25,1953.974,565.2197,46.5569,3
596.4,1904.304,559.4385,46.017,3
596.55,1855.9283,546.1671,45.6068,3
596.7,1830.517,531.8483,45.1107,3
596.85,1787.53,528.6061,43.6809,3
597.0,1756.1335,533.097,41.4761,3
597.15,1762.4111,538.7318,41.2875,3
597.3,1767.8665,542.6324,41.3868,3
597.45,1764.293,540.345,41.7686,3
597.6,1756.6877,535.7512,42.1829,3
